"","player_api_id","overall_rate","gk_rate","player_name","appear","league"
"9391",305827,66,53,"Marnick Vermijl",28,1
"9392",305831,67,48,"Terell Ondaan",27,1
"9393",305968,70,55,"Diego Lima",16,1
"9394",306062,60,54,"Alex Cooper",12,1
"9395",306068,52,67,"Nedim Sacirovic",1,1
"9396",306117,75,64,"Imoh Ezekiel",37,1
"9397",306128,74,65,"Ricardo Pereira",65,2
"9398",306158,61,45,"Aleksander Jagiello",9,1
"9399",306167,76,59,"Ze Luis",21,1
"9400",306174,69,54,"Tomasz Kedziora",58,1
"9401",306206,58,58,"Olivier Jaeckle",46,1
"9402",306239,65,61,"Toni Silva",12,1
"9403",306296,73,56,"Igor Bubnjic",19,1
"9404",306407,73,64,"Sebastian Cristoforo",21,1
"9405",306507,64,63,"Adam Pazio",60,1
"9406",306522,62,57,"Kamil Wlodyka",12,1
"9407",306523,55,46,"Mateusz Kwiatkowski",7,1
"9408",306631,62,60,"Mariusz Rybicki",26,1
"9409",306651,65,56,"Marvin Johnson",44,1
"9410",306655,60,53,"Joey Belterman",5,1
"9411",306721,63,45,"Luis Pedro",3,1
"9412",306731,67,65,"Kenneth Schuermans",51,1
"9413",306732,55,58,"Samir Ramizi",1,1
"9414",306735,56,46,"Abdelouahed Chakhsi",74,1
"9415",306913,77,52,"Baye Oumar Niasse",2,1
"9416",306990,70,63,"Stephane Badji",6,1
"9417",307015,66,56,"Cyriaque Rivieyran",3,1
"9418",307017,69,60,"Pierre-Yves Polomat",9,1
"9419",307021,75,54,"Emre Can",77,2
"9420",307069,74,58,"Cleber",26,1
"9421",307210,78,55,"Jonas Hector",65,1
"9422",307218,59,55,"Patrik Misak",6,1
"9423",307224,64,54,"Kevin Koubemba",5,1
"9424",307226,60,54,"El-Hadji Ba",7,1
"9425",307227,65,54,"Abdullah Al Hafith",5,1
"9426",307302,70,63,"Gerson Guimaraes",20,1
"9427",307436,66,58,"Junior Ponce",4,1
"9428",308088,71,60,"Lalaina Nomenjanahary",17,1
"9429",308236,69,58,"Andrew Wooten",2,1
"9430",308277,57,49,"Andrew Mitchell",1,1
"9431",308280,60,51,"Adam Duda",7,1
"9432",308309,66,55,"Dejan Janjatovic",97,1
"9433",308631,70,47,"Jacek Goralski",22,1
"9434",308842,58,289,"Dobrivoj Rusov",5,1
"9435",308843,68,52,"Rafidine Abdullah",28,1
"9436",308932,69,63,"Paul Dummett",87,2
"9437",308936,52,49,"David Wilson",5,1
"9438",309050,66,323,"Dariusz Trela",74,1
"9439",309052,59,55,"Wojciech Lisowski",6,1
"9440",309083,73,62,"Frank Acheampong",26,1
"9441",309328,65,55,"Milan Skriniar",2,1
"9442",309334,79,51,"Saul Niguez",69,1
"9443",309348,69,68,"Michal Maslowski",36,1
"9444",309496,74,48,"Jin-Su Kim",31,1
"9445",309505,76,65,"Amin Younes",31,2
"9446",309537,72,68,"Deivid",24,1
"9447",309539,68,47,"Federico Ricci",1,1
"9448",309682,60,51,"Martin Bukata",2,1
"9449",309726,75,53,"Andrea Belotti",40,1
"9450",309868,59,65,"Jakub Kowalski",53,1
"9451",309869,61,49,"Mateusz Szwoch",6,1
"9452",309890,58,53,"Krzysztof Danielewicz",52,1
"9453",309892,54,56,"Damian Jakubik",6,1
"9454",309900,67,50,"Jakub Czerwinski",28,1
"9455",309943,62,56,"Patryk Fryc",14,1
"9456",310192,58,55,"Veljko Batrovic",19,1
"9457",310199,66,65,"Mikel Agu",3,2
"9458",310346,59,45,"Adam Cummins",19,1
"9459",310355,70,58,"Fabian Holland",21,1
"9460",310374,52,44,"Euan Murray",1,1
"9461",310505,63,58,"Jordy Croux",2,1
"9462",310659,56,42,"Marcis Oss",2,1
"9463",310836,69,62,"Pierrick Capelle",15,1
"9464",311003,67,52,"Louis Poggi",9,1
"9465",311008,68,60,"Nicolas Verdier",28,1
"9466",311009,70,360,"Clement Maury",34,1
"9467",311111,63,39,"Cofie Bekoe",5,1
"9468",312561,61,45,"Cedric Badjeck",2,1
"9469",312585,61,60,"Alan Uryga",56,1
"9470",312765,73,51,"Jack Grealish",16,1
"9471",312791,66,47,"Yoell van Nieff",30,1
"9472",313668,69,55,"Modou Barrow",7,1
"9473",313825,67,59,"Baard Finne",2,1
"9474",314399,61,61,"Christopher Kane",14,1
"9475",314409,62,51,"Lewis Longridge",15,1
"9476",314605,79,54,"Alberto Moreno",93,2
"9477",314820,62,51,"Quique Rivero",4,1
"9478",314947,67,57,"Roberto Correa",7,1
"9479",314966,64,45,"Armin Cerimagic",3,1
"9480",315036,61,49,"Cassio Magalhaes",10,1
"9481",315058,68,45,"Melker Hallberg",2,1
"9482",315227,64,54,"Moises Garcia",3,1
"9483",315459,74,59,"Felipe Gedoz",23,1
"9484",315460,73,49,"Gaston Silva",14,1
"9485",315793,51,44,"Patryk Stepinski",17,1
"9486",315888,63,44,"Cameron Smith",22,1
"9487",315903,62,59,"Senad Karahmet",1,1
"9488",315949,54,265,"Paul Grant",1,1
"9489",316688,66,45,"Brendon Galloway",16,1
"9490",316695,54,54,"Jude Winchester",5,1
"9491",316771,79,42,"Oliver Torres",39,2
"9492",317062,73,60,"Adrien Thomasson",50,1
"9493",317156,73,39,"Alfred Duncan",59,1
"9494",317277,54,52,"Daniel Bujok",2,1
"9495",317408,58,51,"Joseph Barbato",2,1
"9496",317544,57,58,"Lawrence Shankland",2,1
"9497",317565,64,51,"Alexander Corryn",2,1
"9498",317567,66,132,"Hugo Fraile Martinez",1,1
"9499",317569,70,56,"Nono",19,1
"9500",317580,75,71,"Miguel Rodrigues",61,1
"9501",317717,75,56,"Ogenyi Onazi",47,1
"9502",317771,74,53,"Jonathan Cristian Silva",13,1
"9503",317775,73,48,"Emanuel Insua",12,1
"9504",317822,71,54,"Carlos Gruezo",14,1
"9505",317932,66,57,"Baptiste Aloe",4,1
"9506",317937,65,56,"Fabien Boyer",8,1
"9507",318493,60,52,"Sean Kelly",60,1
"9508",318526,76,52,"Ruben Vezo",33,2
"9509",318535,63,51,"Constantin Nica",7,1
"9510",318605,73,61,"Ryan Gauld",26,1
"9511",318615,70,47,"Leandro Trossard",22,1
"9512",318618,60,53,"Mattia Maggio",1,1
"9513",318656,61,37,"Amadou Soukouna",3,1
"9514",318809,75,58,"Sam Larsson",55,1
"9515",319055,71,53,"Chuli",4,1
"9516",319300,79,54,"N'Golo Kante",69,2
"9517",319631,74,44,"Joaquin Correa",16,1
"9518",319787,65,59,"Romario",6,1
"9519",319822,69,51,"Yassine Benzia",27,1
"9520",319975,73,52,"Filipe Augusto",45,2
"9521",320183,56,51,"Marco Buerki",39,1
"9522",320184,65,49,"Leonardo Bertone",55,1
"9523",320187,52,257,"Andres Malloth",1,1
"9524",320614,69,59,"Maurides",13,1
"9525",320672,67,60,"Younes Namli",2,1
"9526",320686,76,57,"Matheus Doria",7,1
"9527",321020,65,63,"Dan Mori",9,1
"9528",321587,73,54,"Victor Andrade",2,1
"9529",321970,66,61,"Reuben Gabriel",35,3
"9530",322354,67,55,"Patrick",27,1
"9531",323380,70,49,"Matheus",19,1
"9532",323385,74,39,"Adrian Ricardo Centurion",5,1
"9533",323438,72,50,"Fredy Hinestroza",21,1
"9534",324578,77,56,"Rodrigo De Paul",12,1
"9535",324910,78,50,"Abdul Rahman Baba",58,2
"9536",325916,81,50,"Paulo Dybala",74,1
"9537",330458,61,305,"Mirko Salvi",11,1
"9538",331528,77,60,"Eric Durm",42,1
"9539",331542,76,42,"Jonas Hofmann",20,1
"9540",331625,65,56,"Ronny Marcos",7,1
"9541",335436,72,51,"Jerome Gondorf",33,1
"9542",335606,70,61,"Erick Pulgar",6,1
"9543",338295,53,43,"Kevin Gissi",1,1
"9544",338299,50,246,"David von Ballmoos",1,1
"9545",338979,62,69,"Peter Sladek",3,1
"9546",339260,66,54,"Rodgers Kola",7,1
"9547",339990,73,64,"Saleh Gomaa",29,1
"9548",339992,73,55,"Mohamed Elneny",69,2
"9549",340014,69,55,"Toni Gorupec",10,1
"9550",340790,61,54,"Domen Crnigoj",12,1
"9551",343748,77,56,"Leon Goretzka",41,1
"9552",343757,66,53,"Marvin Ducksch",2,1
"9553",343797,67,42,"Hendrick Zuck",1,1
"9554",345905,72,48,"Joao Schimdt",25,1
"9555",346000,73,60,"Douglas Santos",3,1
"9556",346004,76,49,"Lucas Silva",14,2
"9557",346111,66,51,"Bruno Godeau",37,1
"9558",346114,67,339,"Koen Van Langendonck",66,1
"9559",346142,72,54,"Thomas Foket",66,1
"9560",346379,73,69,"Mauricio Cuero",5,1
"9561",346651,70,56,"Frederic Gounongbe",35,1
"9562",348408,72,47,"Birama Toure",46,1
"9563",350472,57,50,"Kevin Mbabu",2,1
"9564",350634,72,67,"Ondrej Duda",36,1
"9565",350986,73,54,"Wilfried Kanon",26,1
"9566",351055,60,49,"Florin Bejan",4,1
"9567",351063,67,46,"Aurelian Chitu",1,1
"9568",351127,64,49,"Sebastian Mladen",14,1
"9569",351860,76,53,"Aleksandar Mitrovic",48,2
"9570",351875,68,50,"Hicham Faik",21,1
"9571",351897,63,61,"Oebele Schokker",4,1
"9572",351898,67,56,"Mark Diemers",36,1
"9573",351939,66,53,"Karim Tarfi",13,1
"9574",351999,68,62,"Wouter Weghorst",59,1
"9575",352003,73,363,"Warner Hahn",30,1
"9576",352023,71,61,"Deniz Tueruec",59,1
"9577",352358,68,58,"Brandley Kuwas",29,1
"9578",352365,67,345,"Mickey van der Hart",40,1
"9579",352366,74,58,"Mitchell Dijks",81,1
"9580",352392,74,55,"Timo Letschert",73,1
"9581",352394,67,59,"Elson Hooi",43,1
"9582",352395,60,52,"Marcel Stutter",6,1
"9583",352402,69,47,"Menno Koch",9,1
"9584",352404,73,59,"Yassine Ayoub",77,1
"9585",352408,62,59,"Denzel Slager",1,1
"9586",352833,72,52,"Maxime Poundje",40,1
"9587",352842,66,48,"Iheb M'barki",6,1
"9588",352860,72,361,"Mouez Hassen",46,1
"9589",352879,77,52,"Adrien Rabiot",54,1
"9590",352887,73,68,"Abdoulaye Doucoure",71,2
"9591",352888,69,60,"Axel N'Gando",15,1
"9592",352943,70,48,"Jordan Adeoti",34,1
"9593",352968,76,40,"Sebastien Haller",47,1
"9594",352994,76,45,"Raphael Guerreiro",94,1
"9595",354175,67,53,"Sandy Walsh",24,1
"9596",354467,80,49,"Yannick Ferreira-Carrasco",63,2
"9597",354472,69,56,"Yrondu Musavu-King",8,1
"9598",354475,64,56,"Fabien Tchenkoua",3,1
"9599",354482,62,53,"Mory Kone",3,1
"9600",354485,66,57,"Michael Jordan N'Kololo",5,1
"9601",354491,67,52,"Khalid Boutaib",22,1
"9602",354494,69,48,"Siebe Schrijvers",27,1
"9603",354495,73,50,"Junior Malanda-Adje",30,2
"9604",354519,63,313,"Antonio Reguero Chapinal",39,1
"9605",354535,56,46,"Matthew Cooper",2,1
"9606",354786,60,52,"James Craigen",45,1
"9607",354792,53,55,"Daryll Meggatt",2,1
"9608",355101,52,48,"Marcin Trojanowski",2,1
"9609",355347,67,341,"Lukas Raeder",28,2
"9610",355349,69,66,"Ivan Paurevic",2,1
"9611",355356,71,57,"Marc-Oliver Kempf",13,1
"9612",355357,75,53,"Marc Stendera",48,1
"9613",355358,72,55,"Christian Guenter",60,1
"9614",355362,66,51,"Thomas Pledl",3,1
"9615",355363,69,49,"Ilir Azemi",3,1
"9616",355434,64,62,"Dariusz Formella",9,1
"9617",355713,66,34,"Johnny Vidales",2,1
"9618",355739,67,56,"Callum Paterson",81,1
"9619",355740,60,53,"Conor Pepper",2,1
"9620",355744,57,50,"Darian MacKinnon",57,1
"9621",355874,69,56,"Idrissa Mandiang",57,1
"9622",355901,77,56,"Morgan Sanson",64,1
"9623",356068,69,54,"Fernando Ferreira",30,1
"9624",356069,77,65,"Sturgeon",61,1
"9625",356076,66,52,"Kay",10,1
"9626",356378,68,62,"Luka Djordjevic",2,2
"9627",356400,58,46,"Dale Carrick",20,1
"9628",356403,57,55,"Zaine Francis-Angol",39,1
"9629",356404,51,54,"Steven Hetherington",1,1
"9630",356406,65,51,"John McGinn",76,1
"9631",356960,76,63,"Santiago Montoya",4,1
"9632",357080,76,53,"Lucas Ariel Ocampos",28,1
"9633",357220,63,47,"Benjamin-Kantie Karamoko",1,1
"9634",357223,64,47,"Jean-David Beauguel",10,1
"9635",357230,67,45,"Giovanni Korte",20,1
"9636",357288,58,59,"Dariusz Zjawinski",13,1
"9637",357302,62,58,"Pawel Baranowski",34,1
"9638",357348,60,51,"Dominik Kun",13,1
"9639",357880,73,50,"Andrew Robertson",53,2
"9640",357881,68,54,"Adama Soumaoro",30,1
"9641",358127,79,46,"Leo Baptistao",74,1
"9642",358138,71,56,"Ruben Duarte",32,1
"9643",358142,67,53,"Antonio Cotan",3,1
"9644",358148,73,60,"Sergi Gomez",43,1
"9645",358149,69,57,"Patric",6,1
"9646",358155,78,52,"Daniele Rugani",49,1
"9647",358156,60,52,"Joel Untersee",35,1
"9648",358221,59,44,"Pedro Lemos",1,1
"9649",358289,75,58,"Carles Gil",52,2
"9650",358339,74,53,"David Simon",24,1
"9651",358713,70,45,"Vitor Bruno",20,1
"9652",358759,66,51,"Marko Bakic",14,2
"9653",358937,71,63,"Dimitrios Pelkas",8,1
"9654",359188,78,47,"Fabinho",90,1
"9655",359189,63,49,"Cristian Benavente",1,1
"9656",359190,75,53,"Jose Rodriguez",17,1
"9657",359191,71,43,"Omar Mascarell",20,1
"9658",359193,78,50,"Lucas Vazquez",40,1
"9659",359194,56,127,"Quini",32,1
"9660",359197,79,52,"Denis Cheryshev",25,1
"9661",359202,67,58,"Levent Aycicek",5,1
"9662",359378,66,55,"Thibault Peyre",31,1
"9663",359461,70,52,"Mimoun Mahi",17,1
"9664",360108,49,55,"Ben Greenhalgh",1,1
"9665",360156,61,49,"Florent Zitte",4,1
"9666",360166,70,45,"Opa Nguette",15,1
"9667",360509,69,43,"Cleyton",37,1
"9668",360510,69,56,"Salim Cisse",28,1
"9669",360559,78,51,"Hakim Ziyech",94,1
"9670",360560,72,43,"Oussama Tannane",47,2
"9671",360918,76,45,"Johny",108,1
"9672",361013,63,321,"Mamadou Ba",1,1
"9673",361055,66,54,"Avto",31,1
"9674",361307,67,52,"Luis Gustavo",11,1
"9675",361311,72,52,"Minhoca",28,1
"9676",361314,61,305,"Rafael Veloso",1,1
"9677",361315,76,53,"Eric Dier",82,2
"9678",361316,68,56,"Fabris Fokobo",2,1
"9679",361320,70,47,"Nii Plange",43,1
"9680",361321,75,43,"Iuri Medeiros",41,1
"9681",361322,79,52,"Bruma",25,2
"9682",361326,76,51,"Tobias Figueiredo",13,1
"9683",361334,54,273,"Konrad Jalocha",2,1
"9684",361337,69,57,"Luis Aurelio",27,1
"9685",361340,69,58,"Cristian Amado",3,1
"9686",361341,69,50,"Dyego Sousa",32,1
"9687",361371,64,47,"Bruninho",4,1
"9688",361377,62,54,"Paulinho",12,1
"9689",361379,72,57,"Frederico Venancio",84,1
"9690",361380,67,35,"Luan",27,1
"9691",361403,73,52,"Karol Linetty",61,1
"9692",361661,54,49,"Wojciech Zyska",11,1
"9693",361700,65,55,"Goncalo Silva",15,1
"9694",361710,80,56,"Aderlan Santos",83,2
"9695",361711,74,52,"Afonso",44,1
"9696",361712,60,56,"Adam Dzwigala",29,1
"9697",361714,71,40,"Maciej Gajos",79,1
"9698",361717,67,335,"Rui Silva",30,1
"9699",361718,64,61,"Nuno Campos",16,1
"9700",361721,60,59,"Victor Nikiema",9,1
"9701",361723,72,56,"Helder Lopes",99,1
"9702",361735,57,48,"Diogo Coelho",1,1
"9703",361736,75,59,"Ricardo Valente",35,1
"9704",361742,62,55,"Edgar Abreu",5,1
"9705",361747,69,57,"Lucas Joao",27,1
"9706",361749,67,55,"Tomas Dabo",19,1
"9707",361751,71,56,"Fabio Cardoso",36,1
"9708",361752,64,60,"Piqueti",1,1
"9709",361757,75,58,"Joao Cancelo",31,2
"9710",361760,69,63,"Antonio Xavier",21,1
"9711",361763,74,44,"Bruno Gaspar",52,1
"9712",361764,67,44,"Jaime Poulson",3,1
"9713",361768,72,56,"Cafu",53,1
"9714",361770,80,49,"Andre Gomes",65,2
"9715",361778,75,60,"Diego Lopes",56,1
"9716",361790,69,50,"Helder Costa",15,1
"9717",361792,76,62,"Ivan Cavaleiro",37,3
"9718",361793,65,63,"Slimane Sissoko",2,1
"9719",361946,69,47,"Dario Del Fabro",4,1
"9720",362110,70,54,"Souleymane Doukara",1,1
"9721",362113,75,49,"Marco Benassi",58,1
"9722",362114,59,58,"Simone Pasa",2,1
"9723",362115,71,47,"Ibrahima Mbaye",33,1
"9724",362119,67,58,"Luca Garritano",1,1
"9725",362120,73,49,"Danilo Cataldi",26,1
"9726",362121,70,58,"Edoardo Goldaniga",14,1
"9727",362187,62,47,"Floriano Vanzo",12,1
"9728",362194,75,44,"Nicolas Lopez",19,2
"9729",362195,76,52,"Alessio Romagnoli",70,1
"9730",362198,79,128,"Eder Citadin Martins",24,1
"9731",362205,68,57,"Willyan",17,1
"9732",362212,74,50,"Piotr Zielinski",46,1
"9733",362254,64,58,"Sebastian Rudol",51,1
"9734",362261,71,47,"Babanco",70,1
"9735",362661,71,40,"Joao Costa,21",21,1
"9736",362665,70,48,"Paulinho",70,1
"9737",362694,78,49,"Luke Shaw",77,1
"9738",362711,75,48,"Gerso Fernandes",42,1
"9739",362855,71,50,"Ramon Azeez",31,1
"9740",363325,58,43,"Jim Fenlon",4,1
"9741",363333,77,41,"Dele Alli",28,1
"9742",363334,62,49,"Krystian Nowak",50,1
"9743",363340,71,49,"Dwight Gayle",27,1
"9744",363343,65,50,"Alex Bruno",17,1
"9745",363351,63,68,"Lee Erwin",20,1
"9746",363359,70,58,"Corentin Jean",39,1
"9747",363363,67,53,"Fabrice Olinga",7,1
"9748",363364,73,374,"Ederson Moraes",46,1
"9749",363365,59,51,"Andre Costa",2,1
"9750",363369,69,53,"Kenny Otigba",62,1
"9751",363906,67,63,"Pecks",39,1
"9752",363910,68,51,"Brito",39,1
"9753",364104,67,47,"Stefano Sabelli",6,1
"9754",364108,68,61,"Francesco Fedato",1,1
"9755",364164,67,55,"Andrea Tabanelli",5,1
"9756",364217,69,53,"Rafael Batatinha",5,1
"9757",364244,72,54,"Jose Mari",32,1
"9758",364290,69,62,"Julian Michel",44,1
"9759",364496,68,57,"Aleksandar Cavric",6,1
"9760",364520,81,50,"Domenico Berardi",84,1
"9761",364532,65,63,"Riccardo Fiamozzi",4,1
"9762",364779,63,49,"Salomon Nirisarike",5,1
"9763",364813,64,58,"Samuel Asamoah",8,1
"9764",364826,62,54,"Luigi Vaccaro",8,1
"9765",365244,62,48,"Mathias Schils",4,1
"9766",365245,71,59,"Edmilson Junior",26,1
"9767",365531,64,59,"Giulio Sanseverino",2,1
"9768",365624,71,51,"Federico Barba",24,2
"9769",365666,62,58,"Adam Campbell",7,1
"9770",365672,78,56,"Sofiane Boufal",38,1
"9771",369742,61,51,"Jackson Irvine",86,1
"9772",369788,68,52,"Ibrahim Amadou",18,1
"9773",369800,76,58,"Victor Romero Rodriguez",85,1
"9774",369859,69,53,"Eddy Israfilov",2,1
"9775",371538,69,60,"Michael Olaitan",13,2
"9776",375732,70,47,"Iver Fossum",8,1
"9777",375782,64,53,"Bruno Alves",5,1
"9778",375783,65,59,"Luis Rocha",34,1
"9779",375790,66,59,"Joao Pedro",1,1
"9780",376780,60,36,"Hanan Maman",2,1
"9781",380949,68,350,"Igor Stefanovic",32,1
"9782",384142,65,58,"Amin Affane",8,1
"9783",384144,60,56,"Mark O'Hara",61,1
"9784",384343,63,47,"Haris Hajradinovic",1,1
"9785",384374,74,43,"Luis Hernandez",36,1
"9786",384376,72,55,"Renato Steffen",78,1
"9787",384407,61,64,"Saleh Al-Shehri",2,1
"9788",384413,74,60,"Ruben Garcia",70,1
"9789",384446,70,55,"Thom Haye",32,1
"9790",385273,63,53,"Pawel Stolarski",19,1
"9791",385299,65,46,"Tiago Mesquita",23,1
"9792",385437,70,50,"Serge Gnabry",5,1
"9793",387499,69,60,"Gilberto Junior",3,1
"9794",387723,65,51,"Filip Markovic",17,1
"9795",387727,75,52,"Milos Jojic",11,1
"9796",388025,62,47,"Chris Philipps",9,1
"9797",388456,54,58,"Scott Brown",12,1
"9798",388514,71,50,"Goncalo Paciencia",17,1
"9799",388522,72,53,"Fabio Martins",6,1
"9800",388523,70,53,"Andre Silva",4,1
"9801",388532,72,55,"Ivo Rodrigues",28,1
"9802",388728,58,55,"Konrad Kaczmarek",1,1
"9803",388793,63,46,"Daniel Lopez",5,1
"9804",388894,61,56,"Ryan McLaughlin",1,1
"9805",388903,59,51,"Haris Tabakovic",4,1
"9806",389202,71,63,"Wanderson",26,2
"9807",389845,72,59,"Joshua Brenet",44,1
"9808",390669,59,58,"Tony Dingwall",15,1
"9809",391038,60,47,"Garcia Tena",45,1
"9810",391041,65,48,"Sam Nicholson",43,1
"9811",391058,80,53,"Jose Gaya",48,1
"9812",391064,70,52,"Neal Maupay",17,1
"9813",391516,65,43,"Romario",2,1
"9814",393232,65,59,"Phillip Roberts",12,1
"9815",393272,64,52,"Blair Spittal",40,1
"9816",393287,64,65,"Martin Konczkowski",70,1
"9817",393337,60,45,"Jonathan Sabbatini",30,1
"9818",393720,62,50,"Fahd Aktaou",19,1
"9819",394462,70,55,"Hany Mukhtar",2,1
"9820",394472,62,49,"Benjamin Kololli",11,1
"9821",394824,70,351,"Salvador Ichazo",4,1
"9822",394825,74,55,"Emiliano Velazquez",38,1
"9823",395114,63,50,"Luwagga Kizito",1,1
"9824",395154,77,60,"Alen Halilovic",24,1
"9825",395422,62,56,"Gyliano van Velzen",3,1
"9826",395510,70,53,"Bruno Mendes",1,1
"9827",396526,70,350,"Ruben Blanco",9,1
"9828",396757,65,50,"Tyler Boyd",1,1
"9829",396884,63,65,"Denis Streker",2,1
"9830",396888,62,53,"Alex Harris",27,1
"9831",396912,62,66,"Albert Rafetraniaina",13,1
"9832",396929,68,58,"Sheldon Bateau",33,1
"9833",397019,76,57,"Otavio",28,1
"9834",399549,68,38,"Raman Chibsah",30,1
"9835",400133,60,49,"Kieran MacDonald",7,1
"9836",400625,73,52,"Vincenzo Grifo",1,1
"9837",400957,66,68,"Gaetano Monachello",3,1
"9838",400962,68,59,"Clarck Nsikulu",24,1
"9839",401004,64,63,"Jordi Vanlerberghe",6,1
"9840",401095,67,39,"Rodrigo Aguirre",4,1
"9841",401343,70,63,"Stipe Perica",24,2
"9842",402419,66,53,"Przemyslaw Frankowski",55,1
"9843",402765,64,50,"Billy King",18,1
"9844",402975,75,56,"Jean-Paul Boetius",67,2
"9845",403003,76,62,"Ahmed Hassan Koka",66,1
"9846",406257,75,58,"Nacho Martinez",60,1
"9847",406283,52,60,"Ezgjan Alioski",10,1
"9848",406330,65,57,"Bruno Nazario",19,1
"9849",406505,65,50,"Pawel Dawidowicz",25,1
"9850",407118,57,58,"John Herron",1,1
"9851",407308,64,51,"Adam Morgan",1,1
"9852",407747,58,290,"Christopher Dilo",12,1
"9853",407765,60,48,"Alexander Djiku",21,1
"9854",407786,69,52,"Pablo Hervias",2,1
"9855",407970,57,46,"Marcin Cebula",14,1
"9856",408104,65,46,"Christos Donis",1,1
"9857",408981,53,62,"Craig Thomson",2,1
"9858",408986,67,341,"Timon Wellenreuther",7,1
"9859",408994,54,52,"Alex Portillo",1,1
"9860",409000,63,57,"Kevin Tapoko",4,1
"9861",409003,60,54,"Abdoulaye Keita",3,1
"9862",409005,69,54,"Hector Hernandez",5,1
"9863",409161,69,52,"Clinton Njie",15,1
"9864",409193,68,56,"Issiaga Sylla",67,1
"9865",409812,62,38,"Isaac Donkor",1,1
"9866",409816,67,50,"Mahamadou-Naby Sarr",9,2
"9867",410015,69,58,"Todd Kane",29,1
"9868",410017,65,60,"Donervon Daniels",7,1
"9869",410141,61,63,"Aidan Connolly",9,1
"9870",410160,66,60,"Julien Vercauteren",4,2
"9871",410359,69,48,"Declan John",16,1
"9872",410361,53,53,"Craig Murray",1,1
"9873",410424,71,67,"Borja Lopez",3,1
"9874",410653,68,56,"Tim Hoelscher",13,1
"9875",410656,74,49,"Pablo Insua",16,1
"9876",411207,54,54,"Craig Moore",5,1
"9877",411616,70,58,"Erik Moran",5,1
"9878",411617,83,45,"Aymeric Laporte",105,1
"9879",412056,56,46,"Seweryn Michalski",16,1
"9880",412708,69,43,"Richairo Zivkovic",25,1
"9881",412762,76,45,"Matias Kranevitter",3,1
"9882",412981,67,54,"Radoslaw Murawski",67,1
"9883",413155,65,58,"Martin Angha",39,2
"9884",413557,80,51,"Anthony Martial",58,2
"9885",414208,57,55,"Adam King",2,1
"9886",414232,70,55,"Ridgeciano Haps",33,1
"9887",414245,77,64,"Federico Bernardeschi",26,1
"9888",414552,59,57,"Karol Angielski",4,1
"9889",414788,73,357,"Gianluca Pegolo",91,1
"9890",414792,78,143,"Andrea Dossena",89,2
"9891",414794,79,152,"Young-Pyo Lee",17,1
"9892",414854,71,50,"Riccardo Gagliolo",29,1
"9893",414856,72,56,"Gaetano Letizia",33,1
"9894",415024,68,46,"Roberto Crivello",16,1
"9895",415113,71,51,"Matteo Mancosu",10,1
"9896",415308,67,48,"Luca Bittante",3,1
"9897",415500,66,55,"Mirko Gori",26,1
"9898",415501,65,42,"Luca Paganini",21,1
"9899",415539,69,48,"Matteo Politano",11,1
"9900",416175,75,371,"Jose Sa",14,1
"9901",416409,62,305,"German",1,1
"9902",417068,72,50,"Nathan Ake",21,1
"9903",417756,61,61,"Coll Donaldson",15,1
"9904",417759,55,59,"Michael Rose",1,1
"9905",417818,69,45,"Danny Bakker",63,1
"9906",418105,69,56,"Kevin Vandendriessche",49,1
"9907",418137,75,39,"Arthur Masuaku",27,1
"9908",419136,62,54,"Craig Slater",67,1
"9909",419196,67,51,"Tyias Browning",3,1
"9910",419207,64,58,"John Souttar",72,1
"9911",419238,64,50,"Konstantinos Rougalas",17,1
"9912",419681,67,60,"Abdul Aziz Tetteh",19,1
"9913",419765,63,53,"Conor Newton",52,1
"9914",419791,71,53,"Gege",57,1
"9915",420209,57,53,"Adam Drury",10,1
"9916",420224,77,55,"Ali Ghazal",90,1
"9917",420568,73,47,"Diego Llorente",33,1
"9918",420720,63,49,"Jung-Bin Park",4,1
"9919",420731,63,59,"Gautier Lloris",1,1
"9920",420867,72,55,"Romain Philippoteaux",29,1
"9921",421387,60,64,"Juwon Oshaniwa",24,1
"9922",421441,60,55,"Aristote N'Dongala",1,1
"9923",421778,62,41,"Kukula",2,1
"9924",421785,58,46,"Andre Auras",4,1
"9925",421786,76,60,"Mario Lemina",41,2
"9926",421797,59,62,"David Crespo",1,1
"9927",421995,75,71,"Toze",33,1
"9928",422117,62,56,"Sven Nieuwpoort",26,1
"9929",422121,71,52,"Joris van Overeem",64,1
"9930",422127,61,49,"Alexander Cristovao",2,1
"9931",422128,66,55,"Jaroslav Navratil",19,1
"9932",422273,63,52,"Xandro Schenk",50,1
"9933",422281,62,63,"Fakhreddine Ben Youssef",2,1
"9934",422404,53,69,"Thomas Goddeeris",1,1
"9935",422412,62,54,"Samuel Afum",33,1
"9936",422413,67,64,"Jordan Rolly Botaka",28,1
"9937",422685,77,63,"Bruno Fernandes",57,1
"9938",422808,68,54,"Joao Afonso",40,1
"9939",422812,72,51,"Tiago Silva",29,1
"9940",423024,67,48,"Jhon Murillo",15,1
"9941",423058,67,57,"Wylan Cyprien",27,1
"9942",423190,69,62,"Jimmy Cabot",15,1
"9943",423207,62,53,"Ashour El Takky",4,1
"9944",423223,72,353,"Simone Scuffet",17,1
"9945",423631,67,51,"Marian Sarr",2,1
"9946",424128,69,62,"Michael Heylen",15,1
"9947",424129,75,56,"Leander Dendoncker",29,1
